"id","ref","name","arancel_ids/id","observation"
"trade_tariff_subheading_03948",70.18,"Cuentas  de  vidrio,  imitaciones  de  perlas,  de  piedras  preciosas  o semipreciosas y artículos similares de abalorio, y sus manufacturas, excepto   la   bisutería;   ojos   de   vidrio,   excepto   los   de   prótesis;
estatuillas  y  demás  artículos  de  adorno,  de  vidrio  trabajado  al soplete (vidrio ahilado), excepto la bisutería; microesferas de vidrio con un diámetro inferior o igual a 1 mm.",,
"trade_tariff_subheading_03949","7018.10.00.00","-  Cuentas  de  vidrio,  imitaciones  de  perlas,  de  piedras  preciosas  o
semipreciosas y artículos similares de abalorio","aran_005",
"trade_tariff_subheading_03950","7018.20.00.00","- Microesferas de vidrio con un diámetro inferior o igual a 1 mm","aran_001",
"trade_tariff_subheading_03951","7018.90.00.00","- Los demás","aran_005",
"trade_tariff_subheading_03952","70.19","Fibra de vidrio (incluida la lana de vidrio) y manufacturas de esta
materia (por ejemplo: hilados, tejidos).",,
"trade_tariff_subheading_03953","-","- Mechas, «rovings» e hilados, aunque estén cortados:",,
"trade_tariff_subheading_03954","7019.11.00.00","- - Hilados cortados («chopped strands»), de longitud inferior o igual a
50 mm","aran_001",
"trade_tariff_subheading_03955","7019.12.00.00","- - «Rovings»","aran_001",
"trade_tariff_subheading_03956","7019.19.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_03957","-","-  Velos,  napas,  «mats»,  colchones,  paneles  y  productos  similares  sin tejer:",,
"trade_tariff_subheading_03958","7019.31.00.00","- - «Mats»","aran_001",
"trade_tariff_subheading_03959","7019.32.00.00","- - Velos","aran_001",
"trade_tariff_subheading_03960","7019.39.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_03961","7019.40.00.00","- Tejidos de «rovings»","aran_001",
"trade_tariff_subheading_03962",,"- Los demás tejidos:",,
"trade_tariff_subheading_03963","7019.51.00.00","- - De anchura inferior o igual a 30 cm","aran_004",
"trade_tariff_subheading_03964","7019.52.00.00","- - De anchura superior a 30 cm, de ligamento tafetán, con peso inferior a 250 g/m2,  de filamentos de título inferior o igual a  136 tex por hilo sencillo","aran_001",
"trade_tariff_subheading_03965","7019.59.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_03966","7019.90","- Las demás:",,
"trade_tariff_subheading_03967","7019.90.10.00","- - Lana de vidrio a granel o en copos","aran_001",
"trade_tariff_subheading_03968","7019.90.90.00","- - Las demás","aran_001",
"trade_tariff_subheading_03969","70.20","Las demás manufacturas de vidrio.",,
"trade_tariff_subheading_03970","7020.00.10.00","-  Ampollas  de  vidrio  para  termos  o  demás  recipientes  isotérmicos
aislados por vacío","aran_001",
"trade_tariff_subheading_03971","7020.00.90.00","- Las demás","aran_005",
"trade_tariff_subheading_03972",71.01,"Perlas   finas   (naturales)*   o   cultivadas,   incluso   trabajadas   o clasificadas,  pero  sin  ensartar,  montar  ni  engarzar;  perlas  finas
(naturales)*  o  cultivadas,  ensartadas  temporalmente  para  facilitar el transporte.",,
"trade_tariff_subheading_03973","7101.10.00.00","- Perlas finas (naturales)*","aran_001",
"trade_tariff_subheading_03974",,"- Perlas cultivadas:",,
"trade_tariff_subheading_03975","7101.21.00.00","- - En bruto","aran_001",
"trade_tariff_subheading_03976","7101.22.00.00","- - Trabajadas","aran_001",
"trade_tariff_subheading_03977","71.02","Diamantes, incluso trabajados, sin montar ni engarzar.",,
"trade_tariff_subheading_03978","7102.10.00.00","- Sin clasificar","aran_001",
"trade_tariff_subheading_03979",,"- Industriales:",,
"trade_tariff_subheading_03980","7102.21.00.00","- - En bruto o simplemente aserrados, exfoliados o desbastados","aran_001",
"trade_tariff_subheading_03981","7102.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_03982",,"- No industriales:",,
"trade_tariff_subheading_03983","7102.31.00.00","- - En bruto o simplemente aserrados, exfoliados o desbastados","aran_001",
"trade_tariff_subheading_03984","7102.39.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_03985",71.03,"Piedras    preciosas    (excepto    los    diamantes)    o    semipreciosas, naturales, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar;     piedras     preciosas     (excepto     los     diamantes)     o semipreciosas,  naturales,  sin  clasificar,  ensartadas  temporalmente para facilitar el transporte.",,
"trade_tariff_subheading_03986","7103.10.10.00","- En bruto o simplemente aserradas o desbastadas: - - Esmeraldas - - Ametrino (bolivianita)",,
"trade_tariff_subheading_03987","7103.10.90.00","- - Las demás","aran_001",
"trade_tariff_subheading_03988",,"- Trabajadas de otro modo:",,
"trade_tariff_subheading_03989","7103.91","- - Rubíes, zafiros y esmeraldas:",,
"trade_tariff_subheading_03990","7103.91.10.00","- - - Rubíes y zafiros","aran_001",
"trade_tariff_subheading_03991","7103.91.20.00","- - - Esmeraldas","aran_001",
"trade_tariff_subheading_03992","7103.99","- - Las demás:",,
"trade_tariff_subheading_03993","7103.99.10.00","- - - Ametrino (bolivianita)","aran_001",
"trade_tariff_subheading_03994","7103.99.90.00","- - - Los demás","aran_001",
"trade_tariff_subheading_03995",71.04,"Piedras   preciosas   o   semipreciosas,   sintéticas   o   reconstituidas, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar;
piedras  preciosas  o  semipreciosas,  sintéticas  o  reconstituidas,  sin clasificar, ensartadas temporalmente para facilitar el transporte.",,
"trade_tariff_subheading_03996","7104.10.00.00","- Cuarzo piezoeléctrico","aran_001",
"trade_tariff_subheading_03997","7104.20.00.00","- Las demás, en bruto o simplemente aserradas o desbastadas","aran_001",
"trade_tariff_subheading_03998","7104.90.00.00","- Las demás","aran_001",
"trade_tariff_subheading_03999","71.05","Polvo de piedras preciosas o semipreciosas, naturales o sintéticas.",,
"trade_tariff_subheading_04000","7105.10.00.00","- De diamante","aran_001",
"trade_tariff_subheading_04001","7105.90.00.00","- Los demás","aran_001",
"trade_tariff_subheading_04002","71.06","Plata   (incluida    la   plata    dorada   y    la   platinada)   en   bruto,
semilabrada o en polvo.",,
"trade_tariff_subheading_04003","7106.10.00.00","- Polvo","aran_001",
"trade_tariff_subheading_04004","-","- Las demás:",,
"trade_tariff_subheading_04005","7106.91","- - En bruto:",,
"trade_tariff_subheading_04006","7106.91.10.00","- - - Sin alear","aran_001",
"trade_tariff_subheading_04007","7106.91.20.00","- - - Aleada","aran_001",
"trade_tariff_subheading_04008","7106.92.00.00","- - Semilabrada","aran_001",
"trade_tariff_subheading_04009","7107.00.00.00","Chapado   (plaqué)   de   plata   sobre   metal   común,   en   bruto   o
semilabrado.","aran_004",
"trade_tariff_subheading_04010","71.08","Oro (incluido el oro platinado) en bruto, semilabrado o en polvo.",,
"trade_tariff_subheading_04011","-","- Para uso no monetario:",,
"trade_tariff_subheading_04012","7108.11.00.00","- - Polvo","aran_001",
"trade_tariff_subheading_04013","7108.12.00.00","- - Las demás formas en bruto","aran_001",
"trade_tariff_subheading_04014","7108.13.00.00","- - Las demás formas semilabradas","aran_001",
"trade_tariff_subheading_04015","7108.20.00.00","- Para uso monetario","aran_001",
"trade_tariff_subheading_04016","7109.00.00.00","Chapado (plaqué) de oro sobre metal común o sobre plata, en bruto
o semilabrado.","aran_001",
"trade_tariff_subheading_04017","71.10","Platino en bruto, semilabrado o en polvo.",,
"trade_tariff_subheading_04018",,"- Platino:",,
"trade_tariff_subheading_04019","7110.11.00.00","- - En bruto o en polvo","aran_001",
"trade_tariff_subheading_04020","7110.19.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04021",,"- Paladio:",,
"trade_tariff_subheading_04022","7110.21.00.00","- - En bruto o en polvo","aran_001",
"trade_tariff_subheading_04023","7110.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04024",,"- Rodio:",,
"trade_tariff_subheading_04025","7110.31.00.00","- - En bruto o en polvo","aran_001",
"trade_tariff_subheading_04026","7110.39.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04027",,"- Iridio, osmio y rutenio:",,
"trade_tariff_subheading_04028","7110.41.00.00","- - En bruto o en polvo","aran_001",
"trade_tariff_subheading_04029","7110.49.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04030","7111.00.00.00","Chapado  (plaqué)  de  platino  sobre  metal  común,  plata  u  oro,  en
bruto o semilabrado.","aran_001",
"trade_tariff_subheading_04031",71.12,"Desperdicios y  desechos,  de  metal  precioso  o  de  chapado  de metal precioso  (plaqué);  demás  desperdicios  y  desechos  que  contengan
metal   precioso   o   compuestos   de   metal   precioso,   de   los   tipos utilizados principalmente para la recuperación del metal precioso.",,
"trade_tariff_subheading_04032","7112.30.00.00","- Cenizas que contengan metal precioso o compuestos de metal precioso","aran_001",
"trade_tariff_subheading_04033",,"- Los demás:",,
"trade_tariff_subheading_04034","7112.92.00.00","-  -  De  oro  o  de  chapado  (plaqué)  de  oro,  excepto  las  barreduras  que
contengan otro metal precioso","aran_001",
"trade_tariff_subheading_04035","71.13","Artículos de joyería y sus partes, de metal precioso o de chapado de metal precioso (plaqué).",,
"trade_tariff_subheading_04036","-","-  De  metal  precioso,  incluso  revestido  o  chapado  de  metal  precioso (plaqué):",,
"trade_tariff_subheading_04037","7113.11.00.00","- - De plata, incluso revestida o chapada de otro metal precioso (plaqué)","aran_008",
"trade_tariff_subheading_04038","7113.19.00.00","-  -  De  los  demás  metales  preciosos,  incluso  revestidos  o  chapados  de
metal precioso (plaqué)","aran_008",
"trade_tariff_subheading_04039","7113.20.00.00","- De chapado de metal precioso (plaqué) sobre metal común","aran_008",
"trade_tariff_subheading_04040","71.14","Artículos de orfebrería y sus partes, de metal precioso o de chapado
de metal precioso (plaqué).",,
"trade_tariff_subheading_04041","-","-  De  metal  precioso,  incluso  revestido  o  chapado  de  metal  precioso (plaqué):",,
"trade_tariff_subheading_04042","7114.11","- - De plata, incluso revestida o chapada de otro metal precioso (plaqué):",,
"trade_tariff_subheading_04043","7114.11.10.00","- - - De ley 0,925","aran_008",
"trade_tariff_subheading_04044","7114.11.90.00","- - - Los demás","aran_008",
"trade_tariff_subheading_04045","7114.19.00.00","-  -  De  los  demás  metales  preciosos,  incluso  revestidos  o  chapados  de metal precioso (plaqué)","aran_008",
"trade_tariff_subheading_04046","7114.20.00.00","- De chapado de metal precioso (plaqué) sobre metal común","aran_008",
"trade_tariff_subheading_04047","71.15","Las demás manufacturas de metal precioso o de chapado de metal precioso (plaqué).",,
"trade_tariff_subheading_04048","7115.10.00.00","- Catalizadores de platino en forma de tela o enrejado","aran_001",
"trade_tariff_subheading_04049","7115.90.00.00","- Las demás","aran_007",
"trade_tariff_subheading_04050","71.16","Manufacturas  de  perlas  finas  (naturales)  o  cultivadas,  de  piedras preciosas o semipreciosas (naturales, sintéticas o reconstituidas).",,
"trade_tariff_subheading_04051","7116.10.00.00","- De perlas finas (naturales) o cultivadas","aran_008",
"trade_tariff_subheading_04052","7116.20.00.00","-   De   piedras   preciosas   o   semipreciosas   (naturales,   sintéticas   o
reconstituidas)","aran_008",
"trade_tariff_subheading_04053","71.17","Bisutería.",,
"trade_tariff_subheading_04054",,"- De metal común, incluso plateado, dorado o platinado:",,
"trade_tariff_subheading_04055","7117.11.00.00","- - Gemelos y pasadores similares","aran_007",
"trade_tariff_subheading_04056","7117.19.00.00","- - Las demás","aran_008",
"trade_tariff_subheading_04057","7117.90.00.00","- Las demás","aran_008",
"trade_tariff_subheading_04058","71.18","Monedas.",,
"trade_tariff_subheading_04059","7118.10.00.00","- Monedas sin curso legal, excepto las de oro","aran_004",
"trade_tariff_subheading_04060","7118.90.00.00","- Las demás","aran_005",
"trade_tariff_subheading_04061","72.01","Fundición  en  bruto  y  fundición  especular,  en  lingotes,  bloques  o
demás formas primarias.",,
"trade_tariff_subheading_04062","7201.10.00.00","-  Fundición  en  bruto  sin  alear  con  un  contenido  de  fósforo  inferior  o
igual al 0,5% en peso","aran_005",
"trade_tariff_subheading_04063","7201.20.00.00","- Fundición en  bruto sin  alear con  un contenido de fósforo superior al
0,5% en peso","aran_005",
"trade_tariff_subheading_04064","7201.50.00.00","- Fundición en bruto aleada; fundición especular","aran_005",
"trade_tariff_subheading_04065","72.02","Ferroaleaciones.",,
"trade_tariff_subheading_04066","-","- Ferromanganeso:",,
"trade_tariff_subheading_04067","7202.11.00.00","- - Con un contenido de carbono superior al 2% en peso","aran_001",
"trade_tariff_subheading_04068","7202.19.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04069","-","- Ferrosilicio:",,
"trade_tariff_subheading_04070","7202.21.00.00","- - Con un contenido de silicio superior al 55% en peso","aran_001",
"trade_tariff_subheading_04071","7202.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04072","7202.30.00.00","- Ferro-sílico-manganeso","aran_001",
"trade_tariff_subheading_04073","-","- Ferrocromo:",,
"trade_tariff_subheading_04074","7202.41.00.00","- - Con un contenido de carbono superior al 4% en peso","aran_001",
"trade_tariff_subheading_04075","7202.49.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_04076","7202.50.00.00","- Ferro-sílico-cromo","aran_001",
"trade_tariff_subheading_04077","7202.60.00.00","- Ferroníquel","aran_001",
"trade_tariff_subheading_04078","7202.70.00.00","- Ferromolibdeno","aran_001",
"trade_tariff_subheading_04079","-","- Ferrovolframio y ferro-sílico-volframio - Las demás: - - Ferrotitanio y ferro-sílico-titanio","aran_001",
"trade_tariff_subheading_04080","7202.92.00.00","- - Ferrovanadio","aran_001",
"trade_tariff_subheading_04081","7202.93.00.00","- - Ferroniobio","aran_001",
"trade_tariff_subheading_04082","7202.99.00.00","- - Las demás","aran_001",
"trade_tariff_subheading_04083",72.03,"Productos férreos obtenidos por reducción directa de minerales de hierro y demás productos férreos esponjosos, en trozos, «pellets» o
formas similares; hierro con una pureza superior o igual al 99,94% en peso, en trozos, «pellets» o formas similares.",,
"trade_tariff_subheading_04084","7203.10.00.00","-  Productos  férreos  obtenidos  por  reducción  directa  de  minerales  de hierro","aran_001",
"trade_tariff_subheading_04085","7203.90.00.00","- Los demás","aran_001",
"trade_tariff_subheading_04086","72.04","Desperdicios  y  desechos  (chatarra),  de  fundición,  hierro  o  acero;
lingotes de chatarra de hierro o acero.",,
"trade_tariff_subheading_04087","7204.10.00.00","- Desperdicios y desechos, de fundición","aran_001",
"trade_tariff_subheading_04088","-","- Desperdicios y desechos, de aceros aleados:",,
